id	name	team	position	country	league_key	league
1047676	Yéremi Pino	Crystal Palace	CAM,LW,LM,RM,RW	Spain	premier_league	Premier League
196074	Carlo Pinsoglio	Juventus	GK	Italy	serie_a	Serie A
1325525	Dinis Pinto	Moreirense	RB	Portugal	liga_portugal	Liga Portugal
1413844	Diogo Pinto	Estrela da Amadora	GK	Portugal	liga_portugal	Liga Portugal
889626	Lenny Pintor	Eyüpspor	LW,LM	France	super_lig	Super Lig
689987	Jakub Piotrowski	Udinese	CM,CAM,CDM	Poland	serie_a	Serie A
861661	Joaquín Piquerez	Palmeiras	LB,LWB,LM	Uruguay	brasileirao	Serie A
394585	Gabriel Pires	Mirassol	CM,CDM,CAM	Brazil	brasileirao	Serie A
1958542	Guilherme Pires	Corinthians	Midfielder	Brazil	brasileirao	Serie A
1291325	Lucas Pires	Burnley	LWB,LB,LM	Brazil	premier_league	Premier League
305200	Onurcan Piri	Kayserispor	GK	Turkiye	super_lig	Super Lig
1437544	Piri	Elche	Attacker	Spain	la_liga	LaLiga
792540	Joël Piroe	Leeds United	ST,CAM	Suriname	premier_league	Premier League
1898432	Samuele Pisati	Como	Attacker	Italy	serie_a	Serie A
1451196	Niccolò Pisilli	Roma	CDM,CM,CAM	Italy	serie_a	Serie A
1117148	Marcelo Pitaluga	Fluminense	GK	Brazil	brasileirao	Serie A
1796908	Thiago Pitarch	Real Madrid	CM,CDM,LM	Spain	la_liga	LaLiga
1045161	Lucas Piton	Vasco da Gama	LB	Italy	brasileirao	Serie A
1033279	Isidro Pitta	Red Bull Bragantino	ST	Paraguay	brasileirao	Serie A
1436575	Matheus Pivô	AVS Futebol SAD	RB	Brazil	liga_portugal	Liga Portugal
186748	Pizzi	Estoril	CM	Portugal	liga_portugal	Liga Portugal
980311	Gonzalo Plata	Flamengo	RW,ST,CAM,LW	Ecuador	brasileirao	Serie A
1701756	Elia Plicco	Parma	Midfielder	Italy	serie_a	Serie A
790732	Tommaso Pobega	Bologna	CDM,CM	Italy	serie_a	Serie A
248453	Paul Pogba	Monaco	CAM	France	ligue_1	Ligue 1
1187364	Olé Pohlmann	Rio Ave	CAM,LW,RW	Germany	liga_portugal	Liga Portugal
1251666	Ernest Poku	Bayer Leverkusen	CAM,RW,LW,RWB,LWB	Netherlands	bundesliga	Bundesliga
415539	Matteo Politano	Napoli	RW,RWB,RM,CAM	Italy	serie_a	Serie A
1607778	Oumar Pona	Angers	GK	France	ligue_1	Ligue 1
566408	Carlos Ponck	AVS Futebol SAD	CB	Cape Verde	liga_portugal	Liga Portugal
831474	Marin Pongracic	Fiorentina	CB	Croatia	serie_a	Serie A
1436176	Mateo Ponte	Botafogo RJ	RB,CB	Uruguay	brasileirao	Serie A
280484	Nick Pope	Newcastle United	GK	England	premier_league	Premier League
1901440	Andrej Popovic	Hellas Verona	Defender	Serbia	serie_a	Serie A
1280127	Boris Popovic	Arouca	CB	Serbia	liga_portugal	Liga Portugal
941573	Pedro Porro	Tottenham Hotspur	RB,RM,RWB	Spain	premier_league	Premier League
1281230	Juan Portilla	Athletico Paranaense	CDM,CM	Colombia	brasileirao	Serie A
282692	Portu	Girona	ST,CAM,LW	Spain	la_liga	LaLiga
557325	Stefan Posch	Mainz 05	CB,RB	Austria	bundesliga	Bundesliga
875133	Pote	Sporting CP	LW,CAM	Portugal	liga_portugal	Liga Portugal
1686408	Juan Potes	Sao Paulo	CB	Colombia	brasileirao	Serie A
1206287	Freddie Potts	West Ham United	CDM,CM	England	premier_league	Premier League
1800401	Kacper Potulski	Mainz 05	CB	Poland	bundesliga	Bundesliga
266527	Yussuf Poulsen	Hamburger SV	ST	Denmark	bundesliga	Bundesliga
981302	Gabriel Poveda	Remo	ST	Brazil	brasileirao	Serie A
1899008	Fernando Pradella	Santos FC	Attacker	Brazil	brasileirao	Serie A
1059490	Maurício Magalhães Prado	Palmeiras	CAM,RW,LW,CM,LM,ST	Paraguay	brasileirao	Serie A
1229176	Beñat Prados	Athletic Club	CDM	Spain	la_liga	LaLiga
1027194	Alexander Prass	Hoffenheim	LM,LW,LWB,RW	Austria	bundesliga	Bundesliga
1750565	Kauã Prates	Cruzeiro	LB	Brazil	brasileirao	Serie A
1396089	Matteo Prati	Torino	CM,CDM	Italy	serie_a	Serie A
935380	Enrico Del Prato	Parma	CB,RM,RB	Italy	serie_a	Serie A
245311	Abdón Prats	Mallorca	ST	Spain	la_liga	LaLiga
1137456	Praxedes	Red Bull Bragantino	CDM	Brazil	brasileirao	Serie A
848593	Ángelo Preciado	Atletico MG	RM,RB,RW,RWB	Ecuador	brasileirao	Serie A
1831203	Felipe Preis	Sao Paulo	Keeper	Brazil	brasileirao	Serie A
1363660	Gianluca Prestianni	Benfica	RW,LW,CAM,LM	Argentina	liga_portugal	Liga Portugal
1504969	David Preu	Union Berlin	LW	Germany	bundesliga	Bundesliga
1685327	Kevin Prieto	Casa Pia AC	RM	Uruguay	liga_portugal	Liga Portugal
1366374	Álex Primo	Levante	GK	Spain	la_liga	LaLiga
1572015	Nicola Profeta	Santos FC	CDM	Venezuela	brasileirao	Serie A
799914	Carlos Protesoni	Deportivo Alaves	CB	Uruguay	la_liga	LaLiga
364822	Ivan Provedel	Lazio	GK	Italy	serie_a	Serie A
1333331	Oliver Provstgaard	Lazio	CB	Denmark	serie_a	Serie A
1510854	Dominik Prpic	FC Porto	CB	Croatia	liga_portugal	Liga Portugal
1435833	Adrian Przyborek	Lazio	RW,CAM,LM	Poland	serie_a	Serie A
625175	Grischa Prömel	Hoffenheim	CM,CDM	Germany	bundesliga	Bundesliga
846966	Javi Puado	Espanyol	LW,LM	Spain	la_liga	LaLiga
1323897	Marc Pubill	Atletico Madrid	CB,RB	Spain	la_liga	LaLiga
1287512	Miguel Puche	Arouca	RW,LW	Spain	liga_portugal	Liga Portugal
909907	Cameron Puertas	Werder Bremen	CM,CDM,CAM,RW,ST	Spain	bundesliga	Bundesliga
1340527	Erick Pulga	Bahia	LW,CAM,ST	Brazil	brasileirao	Serie A
335606	Erick Pulgar	Flamengo	CDM	Chile	brasileirao	Serie A
688295	Christian Pulisic	Milan	ST,LW,CAM	USA	serie_a	Serie A
1527038	Aleksa Puric	Atletico Madrid	CB	Serbia	la_liga	LaLiga
1112702	Arkadiusz Pyrka	St. Pauli	RWB,LWB,RM	Poland	bundesliga	Bundesliga
1366340	Ármin Pécsi	Liverpool	GK	Hungary	premier_league	Premier League
575735	Nicolas Pépé	Villarreal	RM,ST,RW	Ivory Coast	la_liga	LaLiga
479020	Ayoze Pérez	Villarreal	ST	Spain	la_liga	LaLiga
1418942	Dani Pérez	Real Betis	CDM	Spain	la_liga	LaLiga
1284430	Fran Pérez	Rayo Vallecano	LW,RW,LM	Spain	la_liga	LaLiga
1559834	Joselu Pérez	Getafe	ST	Spain	la_liga	LaLiga
1516025	Leonel Pérez	Gremio	CDM,CM	Argentina	brasileirao	Serie A
766957	Luis Pérez	Gaziantep FK	RB,RM,RWB,CAM	Spain	super_lig	Super Lig
1766079	Matías Pérez	Lecce	CB	Chile	serie_a	Serie A
1800611	Nacho Pérez	Levante	RB	Spain	la_liga	LaLiga
902383	Nehuén Pérez	FC Porto	CB	Argentina	liga_portugal	Liga Portugal
309353	Seba Pérez	Casa Pia AC	CM,CDM	Colombia	liga_portugal	Liga Portugal
1508514	Tomás Pérez	Atletico MG	CM,CDM	Argentina	brasileirao	Serie A
1563022	Ángel Pérez	Deportivo Alaves	RM,RWB,RB,RW	Spain	la_liga	LaLiga
708457	Léo Pétrot	Elche	CB,LB	France	la_liga	LaLiga
1107620	Jarell Quansah	Bayer Leverkusen	CB,RB	England	bundesliga	Bundesliga
1156380	Eduardo Quaresma	Sporting CP	CB,RB	Portugal	liga_portugal	Liga Portugal
1530314	Geovany Quenda	Sporting CP	RW,LW,RM	Portugal	liga_portugal	Liga Portugal
1199947	Leopold Querfeld	Union Berlin	CB	Austria	bundesliga	Bundesliga
1869761	Kenny Quetant	Le Havre	ST	France	ligue_1	Ligue 1
1156148	Matheo Raab	Union Berlin	GK	Germany	bundesliga	Bundesliga
784246	Dani Raba	Valencia	ST,CAM,RW	Spain	la_liga	LaLiga
1702418	Alessio Raballo	Torino	ST	Cuba	serie_a	Serie A
591315	Igor Rabello	Fluminense	CB	Brazil	brasileirao	Serie A
352879	Adrien Rabiot	Milan	CM,CAM,CDM	France	serie_a	Serie A
364855	Uros Radakovic	Nantes	CB	Serbia	ligue_1	Ligue 1
1026387	Denis Radu	Eyüpspor	LM,LB,RM	Romania	super_lig	Super Lig
681213	Ionut Radu	Celta Vigo	GK	Romania	la_liga	LaLiga
127892	Rafael	Sao Paulo	GK	Brazil	brasileirao	Serie A
1944621	Rafael	Remo	Defender	Brazil	brasileirao	Serie A
319796	Zé Rafael	Santos FC	CDM,CM	Brazil	brasileirao	Serie A
1335102	Ugo Raghouber	Levante	CDM	France	la_liga	LaLiga
1825670	Jorge Rajado	Atletico Madrid	LW	Spain	la_liga	LaLiga
762028	Ylber Ramadani	Lecce	CDM,CM	Albania	serie_a	Serie A
1042347	Diant Ramaj	FC Heidenheim	GK	Germany	bundesliga	Bundesliga
251244	André Ramalho	Corinthians	CB	Brazil	brasileirao	Serie A
1077915	Largie Ramazani	Valencia	LM,LW,RM	Belgium	la_liga	LaLiga
960494	Eric Ramires	Red Bull Bragantino	CDM,CM,CAM	Brazil	brasileirao	Serie A
650009	Lucas Ramon	Sao Paulo	RB	Brazil	brasileirao	Serie A
1958466	Luccas Ramon	Palmeiras	Defender	Brazil	brasileirao	Serie A
1174633	Ramon	Vitoria	LB,LWB,LM	Brazil	brasileirao	Serie A
1248662	Adriel Ramos	AVS Futebol SAD	GK	Brazil	liga_portugal	Liga Portugal
891059	Chris Ramos	Botafogo RJ	ST	Spain	brasileirao	Serie A
181433	Cláudio Ramos	FC Porto	GK	Portugal	liga_portugal	Liga Portugal
940087	Gonçalo Ramos	Paris Saint-Germain	ST	Portugal	ligue_1	Ligue 1
1524712	Rodrigo Ramos	Estoril	RW	Portugal	liga_portugal	Liga Portugal
1076952	Calvin Ramsay	Liverpool	RB,RWB	Scotland	premier_league	Premier League
746395	Aaron Ramsdale	Newcastle United	GK	England	premier_league	Premier League
1021929	Jacob Ramsey	Newcastle United	CM,LW,CDM	England	premier_league	Premier League
1075457	Chuchu Ramírez	Nacional	ST	Venezuela	liga_portugal	Liga Portugal
581723	Kevin Ramírez	Chapecoense AF	LW,ST,RW,RM,LM	Uruguay	brasileirao	Serie A
1413963	Jacobo Ramón	Como	CB	Spain	serie_a	Serie A
936701	Marcelo Rangel	Remo	GK	Brazil	brasileirao	Serie A
1211858	Pedro Rangel	Coritiba	GK	Brazil	brasileirao	Serie A
841656	Raniele	Corinthians	CDM,CB,CM	Brazil	brasileirao	Serie A
935406	Luca Ranieri	Fiorentina	CB,LB	Italy	serie_a	Serie A
1431818	Lilian Rao-Lisoa	Angers	RW,RM,RWB,RB,LW	France	ligue_1	Ligue 1
696679	Raphinha	Barcelona	LW,RW,CAM	Brazil	la_liga	LaLiga
696365	Marcus Rashford	Barcelona	LW,ST	England	la_liga	LaLiga
660165	Milot Rashica	Beşiktaş	RW,LW	Kosovo	super_lig	Super Lig
537853	Mathias Rasmussen	St. Pauli	CDM,CM,CAM	Norway	bundesliga	Bundesliga
951743	Giacomo Raspadori	Atalanta	CAM,ST,LW	Italy	serie_a	Serie A
1444577	Othniël Raterink	Cagliari	RB	Netherlands	serie_a	Serie A
970578	Andrei Ratiu	Rayo Vallecano	RB,RW,RM	Romania	la_liga	LaLiga
1302821	Petar Ratkov	Lazio	ST	Serbia	serie_a	Serie A
890637	Pedro Raul	Corinthians	ST	Brazil	brasileirao	Serie A
845975	Raul	Botafogo RJ	GK	Brazil	brasileirao	Serie A
806669	David Raum	RB Leipzig	LB	Germany	bundesliga	Bundesliga
793041	Federico Ravaglia	Bologna	GK	Italy	serie_a	Serie A
562727	David Raya	Arsenal	GK	Spain	premier_league	Premier League
1478295	Rayan	AFC Bournemouth	RW,ST	Brazil	premier_league	Premier League
1749280	Raykkonen	Internacional	ST	Brazil	brasileirao	Serie A
640231	Antonio Raíllo	Mallorca	CB	Spain	la_liga	LaLiga
1031759	Léo Realpe	Famalicao	CB	Ecuador	liga_portugal	Liga Portugal
1200941	Abderrahman Rebbach	Deportivo Alaves	LW,LM	Algeria	la_liga	LaLiga
1277343	Federico Redondo	Elche	CM,CDM	Argentina	la_liga	LaLiga
502420	Harrison Reed	Fulham	CDM	England	premier_league	Premier League
1702426	Remy Rees-Dottin	AFC Bournemouth	Attacker	England	premier_league	Premier League
1845173	Luca Reggiani	Borussia Dortmund	CB	Italy	bundesliga	Bundesliga
1425769	Alejandro Rego	Athletic Club	CDM	Spain	la_liga	LaLiga
1418747	João Rego	Benfica	LW,RW,CM	Portugal	liga_portugal	Liga Portugal
1522653	Amine Rehmi	Rio Ave	LW	Netherlands	liga_portugal	Liga Portugal
868344	Tijjani Reijnders	Manchester City	CAM,CDM,CM	Netherlands	premier_league	Premier League
1323510	Alberto Reina	Real Oviedo	CAM,CM,ST	Spain	la_liga	LaLiga
306512	Reinaldo	Mirassol	LB,LM	Brazil	brasileirao	Serie A
1075046	Reinier	Atletico MG	ST,CAM	Brazil	brasileirao	Serie A
600524	Reinildo	Sunderland	LB,CB,LWB	Mozambique	premier_league	Premier League
1950889	Guilherme Reis	Sao Paulo	Defender	Brazil	brasileirao	Serie A
1559687	Matheus Reis	Fluminense	LW	Mexico	brasileirao	Serie A
1580952	Vitor Reis	Girona	CB	Brazil	la_liga	LaLiga
1174726	Rocco Reitz	Borussia Mönchengladbach	CDM,CM,CAM,RM,RW	Germany	bundesliga	Bundesliga
1188890	Nicolai Remberg	Hamburger SV	CM,CDM	Germany	bundesliga	Bundesliga
616539	Alex Remiro	Real Sociedad	GK	Spain	la_liga	LaLiga
1360308	Robert Renan	Vasco da Gama	CB,LB	Brazil	brasileirao	Serie A
1180321	Devyne Rensch	Roma	RWB,LWB,RB,RM	Netherlands	serie_a	Serie A
319637	Renê	Fluminense	LB,LWB	Brazil	brasileirao	Serie A
1605930	Renê	Vitoria	ST	Brazil	brasileirao	Serie A
1524210	Guillaume Restes	Toulouse	GK	France	ligue_1	Ligue 1
839038	Elvis Rexhbeçaj	Augsburg	CM,CDM,CAM	Kosovo	bundesliga	Bundesliga
914401	Oriol Rey	Levante	CM,CDM	Spain	la_liga	LaLiga
1071179	Giovanni Reyna	Borussia Mönchengladbach	CAM,CM	USA	bundesliga	Bundesliga
1185467	Rhaldney	Alverca	CDM,CM,RW,CAM	Brazil	liga_portugal	Liga Portugal
1738394	Murilo Rhikman	Cruzeiro	CDM,CM	Brazil	brasileirao	Serie A
1187506	Chadi Riad	Crystal Palace	CB	Morocco	premier_league	Premier League
1186553	Alexsandro Ribeiro	Lille	CB	Brazil	ligue_1	Ligue 1
1958545	Caua Ribeiro	Corinthians	Defender	Brazil	brasileirao	Serie A
181898	Renan Ribeiro	Estrela da Amadora	GK	Brazil	liga_portugal	Liga Portugal
1343749	Rodrigo Ribeiro	Augsburg	ST,LW,CAM	Portugal	bundesliga	Bundesliga
1527263	Rodrigo Ribeiro	Famalicao	Midfielder	Portugal	liga_portugal	Liga Portugal
1955175	Vitor Ribeiro	Gremio	Defender	Brazil	brasileirao	Serie A
263937	Éverton Ribeiro	Bahia	CM,CAM,CDM	Brazil	brasileirao	Serie A
951710	Zé Ricardo	Remo	CDM,CAM	Brazil	brasileirao	Serie A
941656	Samuele Ricci	Milan	CM,CDM	Italy	serie_a	Serie A
1033147	Riccieli	Vitoria	CB,LB	Brazil	brasileirao	Serie A
654096	Declan Rice	Arsenal	CDM,CM	England	premier_league	Premier League
882625	Richard	Internacional	CDM,CM	Brazil	brasileirao	Serie A
950829	Chris Richards	Crystal Palace	CB	USA	premier_league	Premier League
798608	Omar Richards	Rio Ave	LB,LM,LWB	England	liga_portugal	Liga Portugal
654908	Richarlison	Tottenham Hotspur	ST,LW	Brazil	premier_league	Premier League
488718	Diego Rico	Getafe	LB,LWB,CB	Spain	la_liga	LaLiga
1279557	Clemens Riedel	Espanyol	CB,RB	Germany	la_liga	LaLiga
1161211	Fabian Rieder	Augsburg	CAM,CDM,CM,RW,LWB	Switzerland	bundesliga	Bundesliga
1286656	Lasse Rieß	Mainz 05	GK	Germany	bundesliga	Bundesliga
1327319	Chris Rigg	Sunderland	RW,CAM,RM	England	premier_league	Premier League
1197339	Filippo Rinaldi	Parma	GK	Italy	serie_a	Serie A
1427819	Hugo Rincón	Girona	RB,RWB,RM	Spain	la_liga	LaLiga
52243	Tomás Rincón	Santos FC	CDM,CM	Venezuela	brasileirao	Serie A
638070	Luis Rioja	Valencia	RM,RW,LW,LM	Spain	la_liga	LaLiga
40714	Rémy Riou	Paris FC	GK	France	ligue_1	Ligue 1
1950789	Ramon Rique	Vasco da Gama	Midfielder	Brazil	brasileirao	Serie A
1658902	Diogo Riquelme	Athletico Paranaense	CM	Brazil	brasileirao	Serie A
1697411	Riquelme	Fluminense	RW	Brazil	brasileirao	Serie A
1800080	Riquelme	Botafogo RJ	Defender	Brazil	brasileirao	Serie A
1634629	Riquelme	Gremio	CM	Brazil	brasileirao	Serie A
1072200	Rodrigo Riquelme	Real Betis	LW	Spain	la_liga	LaLiga
1637438	Alberto Risco	Getafe	CAM	Spain	la_liga	LaLiga
1390336	Robin Risser	Lens	GK	France	ligue_1	Ligue 1
588562	Mihailo Ristic	Celta Vigo	CB,LB,LM	Serbia	la_liga	LaLiga
825806	Lars Ritzka	St. Pauli	LWB,CB,LM	Germany	bundesliga	Bundesliga
1085059	Daniel Rivas	AVS Futebol SAD	LB	Paraguay	liga_portugal	Liga Portugal
850311	Rigoberto Rivas	Kocaelispor	RW,LW,LB	Honduras	super_lig	Super Lig
1323629	Óscar Rivas	Vitoria de Guimaraes	CB	Spain	liga_portugal	Liga Portugal
913464	Cristian Rivero	Valencia	GK	Spain	la_liga	LaLiga
1841015	Carlos de Roa	Real Betis	LB	Spain	la_liga	LaLiga
1512863	Jannik Robatsch	St. Pauli	CB	Austria	bundesliga	Bundesliga
1736563	Robert	Atletico MG	GK	Brazil	brasileirao	Serie A
1606408	Robert	Chapecoense AF	CAM,RW,CM	Brazil	brasileirao	Serie A
1839360	Ryan Roberto	Flamengo	Attacker	Brazil	brasileirao	Serie A
212472	Sergi Roberto	Como	CDM	Spain	serie_a	Serie A
484878	Connor Roberts	Burnley	RB	Wales	premier_league	Premier League
357880	Andrew Robertson	Liverpool	LB,CB	Scotland	premier_league	Premier League
1461827	Robinho	Estrela da Amadora	CM,LW	Brazil	liga_portugal	Liga Portugal
662428	Antonee Robinson	Fulham	LB,LWB	USA	premier_league	Premier League
186054	Joel Robles	Estoril	GK	Spain	liga_portugal	Liga Portugal
1323403	Antoniu Roca	Espanyol	RW	Spain	la_liga	LaLiga
1326043	Joel Roca	Girona	LW,LM	Spain	la_liga	LaLiga
640220	Marc Roca	Real Betis	CDM,CM	Spain	la_liga	LaLiga
981120	Kaique Rocha	Casa Pia AC	CB	Brazil	liga_portugal	Liga Portugal
171929	Marcos Rocha	Gremio	RB	Brazil	brasileirao	Serie A
1231074	Matías Rocha	Arouca	CB	Uruguay	liga_portugal	Liga Portugal
638652	Pedro Rocha	Coritiba	ST,LW,RW	Brazil	brasileirao	Serie A
1558469	Ricardo Rocha	Vitoria de Guimaraes	CDM,CM,RW	Portugal	liga_portugal	Liga Portugal
1060794	Ulisses Rocha	Nacional	CB	Brazil	liga_portugal	Liga Portugal
1962187	Vinícius Rocha	Santos FC	Midfielder	Brazil	brasileirao	Serie A
1666020	Yanis da Rocha	Braga	RB	Portugal	liga_portugal	Liga Portugal
553476	Sergio Rochet	Internacional	GK	Uruguay	brasileirao	Serie A
554285	Rochinha	Famalicao	LW	Portugal	liga_portugal	Liga Portugal
1692895	Ryan Rodin	Auxerre	ST	France	ligue_1	Ligue 1
1244376	Kaden Rodney	Crystal Palace	CDM,CM,CB	England	premier_league	Premier League
717174	Joe Rodon	Leeds United	CB	Wales	premier_league	Premier League
675088	Rodri	Manchester City	CDM	Spain	premier_league	Premier League
1395975	Rodri	Moreirense	CM,CDM,ST	Spain	liga_portugal	Liga Portugal
683709	Bruno Rodrigues	Cruzeiro	ST	Brazil	brasileirao	Serie A
1524670	Diego Rodrigues	Braga	CM,CAM,LWB	Portugal	liga_portugal	Liga Portugal
319827	Kévin Rodrigues	Gaziantep FK	LB,LM,LWB,CB,LW	Portugal	super_lig	Super Lig
1085975	Rodrigo Rodrigues	Coritiba	ST	Brazil	brasileirao	Serie A
1759322	Rodrigo Rodrigues	Gil Vicente	Midfielder	Portugal	liga_portugal	Liga Portugal
759276	Rodrigues	Mirassol	CB,RB	Brazil	brasileirao	Serie A
1327406	Álvaro Rodriguez	Elche	ST	Uruguay	la_liga	LaLiga
1382475	Rodriguinho	Red Bull Bragantino	CAM,CM	Brazil	brasileirao	Serie A
895362	Rodrygo	Real Madrid	LW,RW,RM	Brazil	la_liga	LaLiga
1035611	Alan Rodríguez	Internacional	CDM,CM,RW,LM	Uruguay	brasileirao	Serie A
586768	Guido Rodríguez	Valencia	CM,CDM	Argentina	la_liga	LaLiga
1132936	Guzmán Rodríguez	Red Bull Bragantino	CB	Uruguay	brasileirao	Serie A
1435439	Javi Rodríguez	Celta Vigo	CB,RB	Spain	la_liga	LaLiga
1624039	Jesús Rodríguez	Como	LW,RW,CAM	Spain	serie_a	Serie A
816753	José Rodríguez	Vasco da Gama	RB,LB	Uruguay	brasileirao	Serie A
1621219	Juan Rodríguez	Cagliari	CB,LB	Uruguay	serie_a	Serie A
115591	Ricardo Rodríguez	Real Betis	LB	Switzerland	la_liga	LaLiga
1028704	Santiago Rodríguez	Botafogo RJ	RW,LW	Uruguay	brasileirao	Serie A
1125720	Robin Roefs	Sunderland	GK	Netherlands	premier_league	Premier League
1664009	Roger	Bahia	Midfielder	Brazil	brasileirao	Serie A
1888863	Roger	Gremio	RW	Brazil	brasileirao	Serie A
883080	Morgan Rogers	Aston Villa	CAM,LW,RW	England	premier_league	Premier League
882578	Rogério	Wolfsburg	LB	Brazil	bundesliga	Bundesliga
1433058	Johan Rojas	Vasco da Gama	CAM,LM,LW	Colombia	brasileirao	Serie A
1073365	Benjamín Rollheiser	Santos FC	CAM,RW,RM,ST	Argentina	brasileirao	Serie A
528440	Filippo Romagna	Sassuolo	CB	Italy	serie_a	Serie A
362195	Alessio Romagnoli	Lazio	CB	Italy	serie_a	Serie A
1395964	Carlos Romero	Espanyol	LB	Spain	la_liga	LaLiga
1800609	Cayetano Romero	Levante	Keeper	Spain	la_liga	LaLiga
789066	Cristian Romero	Tottenham Hotspur	CB	Argentina	premier_league	Premier League
1130991	Isaac Romero	Sevilla	ST	Spain	la_liga	LaLiga
1209441	Iván Romero	Levante	ST,LW,CAM	Spain	la_liga	LaLiga
388605	Lucas Romero	Cruzeiro	CDM,CM	Argentina	brasileirao	Serie A
1958499	Mateus Romero	Atletico MG	Midfielder	Brazil	brasileirao	Serie A
1118199	Zaid Abner Romero	Getafe	CB	Argentina	la_liga	LaLiga
1434500	Iván Román	Atletico MG	CB,RB	Chile	brasileirao	Serie A
1187702	Leo Román	Mallorca	GK	Spain	la_liga	LaLiga
1359911	Miguel Román	Celta Vigo	CM,CDM	Spain	la_liga	LaLiga
917209	Guilherme Romão	Santa Clara	LB	Brazil	liga_portugal	Liga Portugal
1176041	Ronald	Vitoria	CM,CDM,CAM,RW	Brazil	brasileirao	Serie A
812077	Ronaldo	Bahia	GK	Brazil	brasileirao	Serie A
690362	Ronaldo	Internacional	CDM,CM	Brazil	brasileirao	Serie A
562719	Valentin Rongier	Rennes	CM,CDM	France	ligue_1	Ligue 1
1173546	Roni	AVS Futebol SAD	CM,CDM	Brazil	liga_portugal	Liga Portugal
1509078	Lucas Ronier	Coritiba	RW,LW,ST	Brazil	brasileirao	Serie A
796732	Rony	Santos FC	ST,RW,LW,CAM,RWB,RM	Brazil	brasileirao	Serie A
198559	Marten de Roon	Atalanta	CDM,CB,CM	Netherlands	serie_a	Serie A
1201330	Caio Roque	Botafogo RJ	LB	Brazil	brasileirao	Serie A
1339347	Vitor Roque	Palmeiras	ST	Brazil	brasileirao	Serie A
1227392	Caio Rosa	Alverca	LW	Brazil	liga_portugal	Liga Portugal
664226	Pablo Rosario	FC Porto	CM,CB,RB,CDM	Dominican Republic	liga_portugal	Liga Portugal
1442442	Pedro Silva Rosas	Casa Pia AC	LB,LM	Portugal	liga_portugal	Liga Portugal
1281107	Max Rosenfelder	Freiburg	CB,RB	Germany	bundesliga	Bundesliga
763970	Valentin Rosier	Osasuna	RB,RM,CB,RWB	France	la_liga	LaLiga
616528	Agustín Rossi	Flamengo	GK	Argentina	brasileirao	Serie A
181644	Francesco Rossi	Atalanta	GK	Italy	serie_a	Serie A
462081	Dorin Rotariu	Eyüpspor	RW,CDM	Romania	super_lig	Super Lig
1282582	Tom Rothe	Union Berlin	CB,LM,LWB	Germany	bundesliga	Bundesliga
1799710	Nick Rothweiler	FC Heidenheim	Midfielder	Germany	bundesliga	Bundesliga
1079554	Anthony Rouault	Rennes	CB	France	ligue_1	Ligue 1
1020963	Nicolò Rovella	Lazio	CDM,CM	Italy	serie_a	Serie A
889534	Emile Smith Rowe	Fulham	CAM,LW	England	premier_league	Premier League
1113694	Jonathan Rowe	Bologna	LW,RW,ST	England	serie_a	Serie A
797908	Emerson Royal	Flamengo	RB	Brazil	brasileirao	Serie A
544693	Amir Rrahmani	Napoli	CB	Kosovo	serie_a	Serie A
1536269	Pablo Ruan	Nacional	RW,LW	Brazil	liga_portugal	Liga Portugal
1402068	Ruan	Alanyaspor	LWB,LW,RM,LM,RWB	Brazil	super_lig	Super Lig
1642126	Rubens	Chapecoense AF	CM	Brazil	brasileirao	Serie A
938564	Miguel Rubio	Espanyol	CB	Spain	la_liga	LaLiga
40602	John Ruddy	Newcastle United	GK	England	premier_league	Premier League
1310440	Javi Rueda	Celta Vigo	RM,RB,RWB	Spain	la_liga	LaLiga
358155	Daniele Rugani	Fiorentina	CB	Italy	serie_a	Serie A
1051097	Matteo Ruggeri	Atletico Madrid	LB,LWB,CB	Italy	la_liga	LaLiga
676533	Aitor Ruibal	Real Betis	RB,RW,LW,ST	Spain	la_liga	LaLiga
748380	Abel Ruiz	Girona	ST	Spain	la_liga	LaLiga
605654	Fabián Ruiz	Paris Saint-Germain	CM	Spain	ligue_1	Ligue 1
1800613	Joan Ruiz	Levante	Midfielder	Spain	la_liga	LaLiga
245555	Gerónimo Rulli	Marseille	GK	Argentina	ligue_1	Ligue 1
1106866	Jacen Russell-Rowe	Toulouse	ST	Canada	ligue_1	Ligue 1
956925	Georginio Rutter	Brighton & Hove Albion	ST,CAM,RW	France	premier_league	Premier League
185644	Mathew Ryan	Levante	GK	Australia	la_liga	LaLiga
659272	Julian Ryerson	Borussia Dortmund	RWB,RB,RM,CB,LWB	Norway	bundesliga	Bundesliga
1585687	Rodrigo Rêgo	Benfica	RW,LM	Portugal	liga_portugal	Liga Portugal
1174630	Richard Ríos	Benfica	CDM,CM	Colombia	liga_portugal	Liga Portugal
1314412	Rômulo	RB Leipzig	ST	Brazil	bundesliga	Bundesliga
1210384	Merlin Röhl	Everton	CDM	Germany	premier_league	Premier League
186557	Frederik Rønnow	Union Berlin	GK	Denmark	bundesliga	Bundesliga
1644278	Alexander Røssing	Hamburger SV	LW	Norway	bundesliga	Bundesliga
276738	Antonio Rüdiger	Real Madrid	CB	Germany	la_liga	LaLiga
364104	Stefano Sabelli	Genoa	RB,RM,LWB	Italy	serie_a	Serie A
1082117	Sabino	Sao Paulo	CB	Brazil	brasileirao	Serie A
